HourUTC;PriceArea;GrossConsumption_MWh;NetConsumption_MWh;OffshoreWindCapacity;OffshoreWind_MWh;OnshoreWindCapacity;OnshoreWind_MWh;SolarPowerCapacity;SolarPower_MWh
06/06/23 19:00;DK;3653,551255;3436,358069;2303,1;354,659014;4800,455;214,471503;3272,72114;40,435487
06/06/23 18:00;DK;3822,669045;3611,079303;2303,1;310,752047;4800,455;223,903297;3272,72114;186,551695
06/06/23 17:00;DK;4035,657316;3801,205156;2303,1;371,984109;4800,455;291,909386;3272,72114;557,835804
06/06/23 16:00;DK;4275,66024;4042,149216;2303,1;375,920116;4800,455;373,756806;3272,72114;1193,031398
06/06/23 15:00;DK;4447,734304;4200,012761;2303,1;361,212893;4800,455;485,184443;3272,72114;1807,186468
06/06/23 14:00;DK;4345,853619;4092,770134;2303,1;385,62952;4800,455;521,048537;3272,72114;2282,227548
06/06/23 13:00;DK;4400,879906;4150,487873;2303,1;317,482108;4800,455;504,512459;3272,72114;2588,406647
06/06/23 12:00;DK;4523,36809;4297,995115;2303,1;273,165308;4800,455;494,306987;3272,72114;2678,331611
06/06/23 11:00;DK;4593,295216;4366,88766;2303,1;231,089923;4800,455;466,449847;3272,72114;2695,03842
06/06/23 10:00;DK;4561,216814;4334,669918;2303,1;217,139651;4800,455;471,853312;3272,72114;2673,682438
06/06/23 09:00;DK;4601,122429;4371,284472;2303,1;238,531977;4800,455;521,59954;3272,72114;2583,72821
06/06/23 08:00;DK;4540,031364;4314,005461;2303,1;213,169586;4800,455;486,335185;3272,72114;2324,952368
06/06/23 07:00;DK;4394,838005;4134,181526;2303,1;201,836559;4800,455;499,238332;3272,72114;1769,411987
06/06/23 06:00;DK;4246,31872;4021,347314;2303,1;223,511477;4800,455;551,366092;3272,72114;1004,440556
06/06/23 05:00;DK;3962,429268;3746,126119;2303,1;241,237437;4800,455;557,818097;3272,72114;540,77278
06/06/23 04:00;DK;3457,090819;3244,326427;2303,1;278,427888;4800,455;578,607921;3272,72114;248,306202
06/06/23 03:00;DK;2942,064559;2741,053102;2303,1;283,158752;4800,455;591,4803;3272,72114;70,274701
06/06/23 02:00;DK;2789,081051;2589,759587;2303,1;309,679999;4800,455;594,859426;3272,72114;3,604582
06/06/23 01:00;DK;2819,38444;2616,937562;2303,1;289,036047;4800,455;559,189138;3272,72114;0,30058
06/06/23 00:00;DK;2890,068486;2690,446645;2303,1;263,092815;4800,455;541,942556;3272,72114;0,326661
05/06/23 23:00;DK;2981,732143;2779,967177;2303,1;320,465656;4800,455;531,128543;3272,72114;0,360405
05/06/23 22:00;DK;3071,707883;2870,723165;2303,1;290,679079;4800,455;494,033657;3272,72114;0,395005
05/06/23 21:00;DK;3125,318515;2924,098532;2303,1;263,787618;4800,455;447,489023;3272,72114;0,41044
05/06/23 20:00;DK;3273,688625;3068,145901;2303,1;253,688557;4800,455;378,468848;3272,72114;0,727056
05/06/23 19:00;DK;3347,645901;3139,744273;2303,1;230,631609;4800,455;339,34237;3272,72114;40,969095
05/06/23 18:00;DK;3479,420101;3266,382717;2303,1;206,569697;4800,455;335,894496;3272,72114;186,969794
05/06/23 17:00;DK;3632,374545;3422,425297;2303,1;132,690515;4800,455;358,938242;3272,72114;533,687694
05/06/23 16:00;DK;3840,976891;3625,395107;2303,1;56,591808;4800,455;355,027121;3272,72114;1108,246588
05/06/23 15:00;DK;3906,678218;3676,98529;2303,1;44,512719;4800,455;331,613422;3272,72114;1672,191305
05/06/23 14:00;DK;3740,453789;3514,776191;2303,1;28,542826;4800,455;313,590611;3272,72114;2070,60609
05/06/23 13:00;DK;3756,88039;3555,142577;2303,1;14,993085;4800,455;292,353387;3272,72114;2411,456566
05/06/23 12:00;DK;3826,565112;3607,73208;2303,1;11,013115;4800,455;246,396203;3272,72114;2497,037931
05/06/23 11:00;DK;3882,152286;3682,81843;2303,1;9,704322;4800,455;167,50913;3272,72114;2554,514899
05/06/23 10:00;DK;3902,318559;3696,576063;2303,1;6,409579;4800,455;113,855776;3272,72114;2581,796018
05/06/23 09:00;DK;3920,307496;3705,818481;2303,1;4,313469;4800,455;84,031074;3272,72114;2470,023958
05/06/23 08:00;DK;3859,921652;3594,815196;2303,1;3,079517;4800,455;67,172884;3272,72114;2083,96708
05/06/23 07:00;DK;3722,410053;3487,166378;2303,1;2,390671;4800,455;50,804747;3272,72114;1413,191176
05/06/23 06:00;DK;3537,946424;3323,50351;2303,1;6,471626;4800,455;41,743479;3272,72114;845,009949
05/06/23 05:00;DK;3233,597792;3040,592153;2303,1;12,159636;4800,455;42,280999;3272,72114;464,565613
05/06/23 04:00;DK;2904,438487;2711,541352;2303,1;20,587613;4800,455;40,767854;3272,72114;205,0498
05/06/23 03:00;DK;2681,347213;2493,228221;2303,1;23,962319;4800,455;50,382211;3272,72114;56,658202
05/06/23 02:00;DK;2634,566448;2446,345544;2303,1;11,849251;4800,455;49,737127;3272,72114;2,111433
05/06/23 01:00;DK;2695,99413;2508,653854;2303,1;9,850585;4800,455;57,435678;3272,72114;0,275247
05/06/23 00:00;DK;2748,532854;2560,965766;2303,1;8,592458;4800,455;75,461556;3272,72114;0,289004
04/06/23 23:00;DK;2885,899077;2691,624482;2303,1;21,138312;4800,455;97,892374;3272,72114;0,32213
04/06/23 22:00;DK;2988,078668;2795,681103;2303,1;26,989775;4800,455;134,271712;3272,72114;0,390713
04/06/23 21:00;DK;3019,399885;2822,025062;2303,1;13,874953;4800,455;123,184787;3272,72114;0,433249
04/06/23 20:00;DK;3327,364929;3125,702063;2303,1;7,552629;4800,455;102,433834;3272,72114;0,653824
04/06/23 19:00;DK;3319,038752;3111,86677;2303,1;9,040257;4800,455;113,42175;3272,72114;36,525549
04/06/23 18:00;DK;3364,052465;3163,777707;2303,1;15,222869;4800,455;136,026622;3272,72114;174,551105
04/06/23 17:00;DK;3506,509522;3304,873592;2303,1;27,278787;4800,455;118,342773;3272,72114;478,385497
04/06/23 16:00;DK;3676,661804;3479,558886;2303,1;48,362405;4800,455;110,335022;3272,72114;992,776199
04/06/23 15:00;DK;3748,323408;3533,688305;2303,1;80,9417;4800,455;109,803139;3272,72114;1559,692406
04/06/23 14:00;DK;3843,42479;3627,767336;2303,1;86,527715;4800,455;116,289418;3272,72114;2005,006122
04/06/23 13:00;DK;4039,803392;3804,329548;2303,1;66,095556;4800,455;101,635651;3272,72114;1775,089483
04/06/23 12:00;DK;4210,219716;3979,514503;2303,1;50,784184;4800,455;94,030102;3272,72114;1690,166531
04/06/23 11:00;DK;4252,47876;3998,925201;2303,1;38,694677;4800,455;92,217767;3272,72114;1689,167196
04/06/23 10:00;DK;4097,071096;3846,479164;2303,1;53,972125;4800,455;103,031832;3272,72114;1614,236956
04/06/23 09:00;DK;3787,916657;3554,561558;2303,1;93,255301;4800,455;130,324296;3272,72114;1774,399341
04/06/23 08:00;DK;3668,448055;3457,937371;2303,1;111,035636;4800,455;188,367131;3272,72114;1504,49944
04/06/23 07:00;DK;3469,097042;3271,57933;2303,1;139,646678;4800,455;234,483367;3272,72114;1172,59408
04/06/23 06:00;DK;3231,88944;3046,472079;2303,1;187,066079;4800,455;303,024709;3272,72114;813,03107
04/06/23 05:00;DK;2944,870588;2757,274583;2303,1;214,031395;4800,455;338,998633;3272,72114;479,364128
04/06/23 04:00;DK;2683,673304;2490,032424;2303,1;260,501451;4800,455;349,628875;3272,72114;206,823898
04/06/23 03:00;DK;2546,03079;2352,289014;2303,1;301,692961;4800,455;401,07548;3272,72114;59,189401
04/06/23 02:00;DK;2550,336811;2360,195838;2303,1;368,509524;4800,455;458,844943;3272,72114;1,602384
04/06/23 01:00;DK;2635,656886;2439,709676;2303,1;356,721526;4800,455;520,817546;3272,72114;0,292271
04/06/23 00:00;DK;2698,388817;2508,225906;2303,1;371,068646;4800,455;570,464078;3272,72114;0,334735
03/06/23 23:00;DK;2768,638176;2577,629015;2303,1;398,560669;4800,455;644,488072;3272,72114;0,366314
03/06/23 22:00;DK;2859,960181;2666,41645;2303,1;454,3401;4800,455;713,101278;3272,72114;0,402692
03/06/23 21:00;DK;2995,077754;2781,170562;2303,1;424,299241;4800,455;713,160382;3272,72114;0,458374
03/06/23 20:00;DK;3130,27184;2926,02497;2303,1;311,894051;4800,455;655,455099;3272,72114;0,655264
03/06/23 19:00;DK;3175,801784;2969,958073;2303,1;264,702622;4800,455;649,420884;3272,72114;35,483426
03/06/23 18:00;DK;3293,329683;3087,873292;2303,1;209,465709;4800,455;698,639964;3272,72114;181,602303
03/06/23 17:00;DK;3462,674835;3247,5515;2303,1;341,28228;4800,455;724,155446;3272,72114;532,003996
03/06/23 16:00;DK;3641,837227;3433,437484;2303,1;424,232939;4800,455;758,079161;3272,72114;1134,593274
03/06/23 15:00;DK;3690,902802;3466,333361;2303,1;458,992861;4800,455;774,961404;3272,72114;1750,621361
03/06/23 14:00;DK;3791,738535;3576,385215;2303,1;425,797291;4800,455;778,811629;3272,72114;2201,751702
03/06/23 13:00;DK;3877,122667;3677,268425;2303,1;256,825687;4800,455;664,62702;3272,72114;2409,962477
03/06/23 12:00;DK;4121,925284;3910,206974;2303,1;61,012188;4800,455;505,167403;3272,72114;1887,853371
03/06/23 11:00;DK;4190,252858;3900,407521;2303,1;58,134037;4800,455;484,916995;3272,72114;1861,454367
03/06/23 10:00;DK;4050,285311;3810,123928;2303,1;80,960227;4800,455;641,080335;3272,72114;2507,691407
03/06/23 09:00;DK;3940,482848;3729,436411;2303,1;178,311763;4800,455;637,303389;3272,72114;2450,618412
03/06/23 08:00;DK;3719,834776;3520,814424;2303,1;139,743922;4800,455;548,87867;3272,72114;2277,924023
03/06/23 07:00;DK;3553,18644;3355,899858;2303,1;108,998623;4800,455;394,042815;3272,72114;1872,898093
03/06/23 06:00;DK;3357,13874;3141,40407;2303,1;122,524225;4800,455;278,337819;3272,72114;1297,802114
03/06/23 05:00;DK;3061,376464;2871,542957;2303,1;146,212388;4800,455;232,184721;3272,72114;698,882412
03/06/23 04:00;DK;2779,535166;2591,985174;2303,1;147,524502;4800,455;294,68503;3272,72114;284,940794
03/06/23 03:00;DK;2668,487577;2477,691915;2303,1;111,760832;4800,455;265,808733;3272,72114;75,981196
03/06/23 02:00;DK;2676,922516;2490,531055;2303,1;69,45314;4800,455;215,73807;3272,72114;3,284863
03/06/23 01:00;DK;2789,023794;2598,95544;2303,1;27,806548;4800,455;162,519843;3272,72114;0,284923
03/06/23 00:00;DK;2854,193572;2661,959319;2303,1;4,964335;4800,455;113,44077;3272,72114;0,317384
02/06/23 23:00;DK;2922,999834;2729,183883;2303,1;1,330124;4800,455;79,163471;3272,72114;0,361656
02/06/23 22:00;DK;3008,480257;2815,386109;2303,1;24,227602;4800,455;77,816182;3272,72114;0,40331
02/06/23 21:00;DK;3183,886454;2988,180734;2303,1;102,151407;4800,455;102,67997;3272,72114;0,468815
02/06/23 20:00;DK;3292,860205;3089,05218;2303,1;168,902846;4800,455;143,914421;3272,72114;0,579147
02/06/23 19:00;DK;3366,55834;3158,935166;2303,1;169,841829;4800,455;184,770938;3272,72114;38,252956
02/06/23 18:00;DK;3521,225911;3318,848833;2303,1;209,611751;4800,455;249,683494;3272,72114;193,354302
02/06/23 17:00;DK;3716,331739;3515,010625;2303,1;211,212929;4800,455;368,662209;3272,72114;543,733418
02/06/23 16:00;DK;3927,259697;3713,700899;2303,1;282,402837;4800,455;482,092264;3272,72114;1087,332659
02/06/23 15:00;DK;4006,197901;3798,616735;2303,1;359,609758;4800,455;484,217541;3272,72114;1669,292554
02/06/23 14:00;DK;3949,848916;3750,5239;2303,1;386,997709;4800,455;434,878262;3272,72114;2093,273297
02/06/23 13:00;DK;4020,797093;3803,228427;2303,1;378,660797;4800,455;387,081261;3272,72114;2307,471862
02/06/23 12:00;DK;4167,577311;3963,783557;2303,1;252,308934;4800,455;316,757333;3272,72114;2391,965392
02/06/23 11:00;DK;4294,015498;4090,538057;2303,1;171,786199;4800,455;284,490015;3272,72114;2540,404699
02/06/23 10:00;DK;4343,315131;4139,370538;2303,1;167,021568;4800,455;266,155593;3272,72114;2588,328577
02/06/23 09:00;DK;4426,595988;4218,591634;2303,1;118,807371;4800,455;277,590198;3272,72114;2490,99915
02/06/23 08:00;DK;4417,89263;4183,684847;2303,1;198,212067;4800,455;293,270058;3272,72114;2346,790351
02/06/23 07:00;DK;4319,398063;4061,643422;2303,1;303,457598;4800,455;372,741245;3272,72114;1908,586513
02/06/23 06:00;DK;4232,332651;4013,535601;2303,1;416,437444;4800,455;352,894806;3272,72114;1309,615654
02/06/23 05:00;DK;3945,713647;3734,734237;2303,1;521,025608;4800,455;361,782971;3272,72114;690,915891
02/06/23 04:00;DK;3466,509297;3253,265803;2303,1;598,745967;4800,455;486,969794;3272,72114;252,984408
02/06/23 03:00;DK;3004,91711;2807,184421;2303,1;669,853981;4800,455;545,316574;3272,72114;63,709399
02/06/23 02:00;DK;2872,826767;2677,492661;2303,1;565,63988;4800,455;638,752814;3272,72114;2,397846
02/06/23 01:00;DK;2940,372398;2739,297885;2303,1;669,553659;4800,455;741,531224;3272,72114;0,278198
02/06/23 00:00;DK;2989,66357;2783,230793;2303,1;831,236574;4800,455;738,658354;3272,72114;0,298214
01/06/23 23:00;DK;3108,97673;2900,424524;2303,1;1078,472487;4800,455;799,897711;3272,72114;0,338069
01/06/23 22:00;DK;3199,889142;2982,349443;2303,1;1300,241878;4800,455;849,741052;3272,72114;0,390233
01/06/23 21:00;DK;3420,114973;3210,542377;2303,1;1322,934916;4800,455;717,644536;3272,72114;0,444868
01/06/23 20:00;DK;3725,685256;3505,998203;2303,1;1412,998257;4800,455;785,577452;3272,72114;0,650527
01/06/23 19:00;DK;3932,863258;3712,413965;2303,1;1250,79372;4800,455;683,08603;3272,72114;33,374088
01/06/23 18:00;DK;4218,41096;3960,925726;2303,1;1109,75013;4800,455;637,854823;3272,72114;172,471899
01/06/23 17:00;DK;4388,945544;4156,185162;2303,1;1015,958787;4800,455;915,416971;3272,72114;484,611818
01/06/23 16:00;DK;4647,110311;4407,090467;2303,1;927,678639;4800,455;1029,404669;3272,72114;1032,088962
01/06/23 15:00;DK;4766,957611;4526,082557;2303,1;973,749103;4800,455;938,156328;3272,72114;1595,509638
01/06/23 14:00;DK;4503,590536;4261,720142;2303,1;1242,054829;4800,455;1086,628844;3272,72114;1931,846692
01/06/23 13:00;DK;4487,959535;4234,162288;2303,1;1235,049137;4800,455;1210,911464;3272,72114;2300,563615
01/06/23 12:00;DK;4607,738708;4353,830215;2303,1;1159,739299;4800,455;1160,331918;3272,72114;2564,122673
01/06/23 11:00;DK;4676,433085;4420,644451;2303,1;1135,114472;4800,455;1036,418788;3272,72114;2608,168775
01/06/23 10:00;DK;4762,443883;4515,581928;2303,1;1128,754011;4800,455;932,151768;3272,72114;2564,245111
01/06/23 09:00;DK;4691,097679;4435,954463;2303,1;1084,266805;4800,455;1082,635532;3272,72114;2515,817966
01/06/23 08:00;DK;4835,89898;4573,871174;2303,1;1114,475577;4800,455;1001,263609;3272,72114;2126,008419
01/06/23 07:00;DK;4745,027018;4490,84551;2303,1;1145,10263;4800,455;947,805351;3272,72114;1561,698432
01/06/23 06:00;DK;4596,579704;4355,318191;2303,1;1291,211978;4800,455;1145,922106;3272,72114;997,493583
01/06/23 05:00;DK;4389,618987;4121,245347;2303,1;1468,555197;4800,455;1147,966237;3272,72114;558,084397
01/06/23 04:00;DK;3874,766463;3642,462576;2303,1;1509,786011;4800,455;1075,907141;3272,72114;223,423597
01/06/23 03:00;DK;3400,06911;3185,697676;2303,1;1546,675675;4800,455;1202,621899;3272,72114;53,257054
01/06/23 02:00;DK;3114,686538;2884,43063;2303,1;1705,00592;4800,455;1598,30972;3272,72114;1,157848
01/06/23 01:00;DK;2992,789371;2756,776164;2303,1;1707,956877;4800,455;1839,101073;3272,72114;0,384832
01/06/23 00:00;DK;3088,092607;2839,858901;2303,1;1792,286063;4800,455;1957,275905;3272,72114;0,388892
31/05/23 23:00;DK;3206,935389;2947,801433;2303,1;1782,911857;4803,73;2095,197652;3246,86199;0,451364
31/05/23 22:00;DK;3334,61307;3067,829782;2303,1;1846,978568;4803,73;2111,887936;3246,86199;0,501173
31/05/23 21:00;DK;3387,86286;3129,592137;2303,1;1844,912473;4803,73;2127,683852;3246,86199;0,60203
31/05/23 20:00;DK;3581,244263;3315,275899;2303,1;1751,644017;4803,73;2233,262357;3246,86199;0,656193
31/05/23 19:00;DK;3696,074921;3410,187424;2303,1;1597,398019;4803,73;2376,353231;3246,86199;34,07591
31/05/23 18:00;DK;3876,37676;3588,983774;2303,1;1626,509264;4803,73;2583,006865;3246,86199;177,184
31/05/23 17:00;DK;4271,082777;3952,031926;2303,1;1514,729463;4803,73;2635,147055;3246,86199;497,199983
31/05/23 16:00;DK;4327,068816;4019,913673;2303,1;1555,326097;4803,73;2755,689762;3246,86199;1094,59773
31/05/23 15:00;DK;4505,194129;4185,380798;2303,1;1672,079382;4803,73;2728,201721;3246,86199;1674,517184
31/05/23 14:00;DK;4432,879276;4103,185529;2303,1;1405,736476;4803,73;2584,917272;3246,86199;2040,007131
31/05/23 13:00;DK;4699,210028;4416,737416;2303,1;725,683746;4803,73;1932,595604;3246,86199;2241,517656
31/05/23 12:00;DK;4784,581063;4511,438767;2303,1;596,846498;4803,73;1891,240897;3246,86199;2358,971851
31/05/23 11:00;DK;4818,400601;4525,415488;2303,1;1052,134877;4803,73;1924,593257;3246,86199;2407,815548
31/05/23 10:00;DK;4710,354026;4418,950523;2303,1;1135,175317;4803,73;1951,429129;3246,86199;2414,816819
31/05/23 09:00;DK;4586,668031;4311,059444;2303,1;1316,29882;4803,73;1908,534546;3246,86199;2334,523985
31/05/23 08:00;DK;4533,129472;4263,62466;2303,1;1310,321685;4803,73;1891,932531;3246,86199;2103,470529
31/05/23 07:00;DK;4390,111073;4086,876572;2303,1;1183,333107;4803,73;1864,76803;3246,86199;1666,719768
31/05/23 06:00;DK;4317,980228;3990,6154;2303,1;1011,054357;4803,73;1746,59598;3246,86199;1111,863477
31/05/23 05:00;DK;4030,212586;3762,642812;2303,1;875,058857;4803,73;1584,938438;3246,86199;578,989407
31/05/23 04:00;DK;3544,116421;3285,726301;2303,1;806,48666;4803,73;1490,341292;3246,86199;223,615695
31/05/23 03:00;DK;3111,282034;2873,066179;2303,1;681,570016;4803,73;1419,905769;3246,86199;45,6972
31/05/23 02:00;DK;2969,020658;2736,805896;2303,1;561,770185;4803,73;1270,738029;3246,86199;1,093373
31/05/23 01:00;DK;3002,119859;2763,392643;2303,1;441,354815;4803,73;1071,683788;3246,86199;0,299187
31/05/23 00:00;DK;3063,953715;2848,078097;2303,1;336,941515;4803,73;886,114313;3246,86199;0,315341
30/05/23 23:00;DK;3058,766041;2846,593404;2303,1;280,577237;4803,73;699,649958;3246,86199;0,340428
30/05/23 22:00;DK;3125,114476;2921,693405;2303,1;300,031185;4803,73;504,81844;3246,86199;0,411856
30/05/23 21:00;DK;3285,786559;3074,214414;2303,1;268,143091;4803,73;431,858202;3246,86199;0,457176
30/05/23 20:00;DK;3499,689314;3281,986716;2303,1;293,408785;4803,73;318,980068;3246,86199;0,530315
30/05/23 19:00;DK;3622,599174;3404,124311;2303,1;294,315825;4803,73;283,591896;3246,86199;23,130735
30/05/23 18:00;DK;3768,996532;3544,631282;2303,1;329,92902;4803,73;304,424006;3246,86199;138,084033
30/05/23 17:00;DK;3965,81312;3738,99342;2303,1;285,623807;4803,73;291,90926;3246,86199;474,457567
30/05/23 16:00;DK;4187,18839;3952,738431;2303,1;283,052205;4803,73;262,075085;3246,86199;1087,089091
30/05/23 15:00;DK;4310,642671;4050,355907;2303,1;307,139377;4803,73;239,354758;3246,86199;1715,420582
30/05/23 14:00;DK;4239,317336;4003,890656;2303,1;269,7492;4803,73;229,181433;3246,86199;2224,583361
30/05/23 13:00;DK;4294,968967;4058,900308;2303,1;169,36617;4803,73;193,679049;3246,86199;2476,786246
30/05/23 12:00;DK;4427,76504;4208,758151;2303,1;95,604539;4803,73;150,942529;3246,86199;2610,883046
30/05/23 11:00;DK;4500,10735;4287,755405;2303,1;52,783666;4803,73;111,522208;3246,86199;2622,779409
30/05/23 10:00;DK;4460,118109;4249,762088;2303,1;53,840946;4803,73;97,246006;3246,86199;2560,308665
30/05/23 09:00;DK;4485,171326;4259,702556;2303,1;72,122688;4803,73;73,599662;3246,86199;2452,293518
30/05/23 08:00;DK;4457,218475;4245,250733;2303,1;134,320697;4803,73;52,48476;3246,86199;2130,638381
30/05/23 07:00;DK;4322,595582;4092,571596;2303,1;195,002177;4803,73;46,294634;3246,86199;1638,505641
30/05/23 06:00;DK;4189,674151;3973,227763;2303,1;283,247987;4803,73;86,828153;3246,86199;1094,337331
30/05/23 05:00;DK;3920,205663;3691,322382;2303,1;391,52829;4803,73;121,730577;3246,86199;582,435891
30/05/23 04:00;DK;3427,64296;3213,153062;2303,1;452,54603;4803,73;196,918244;3246,86199;230,101898
30/05/23 03:00;DK;2929,513178;2733,074341;2303,1;587,336494;4803,73;312,125253;3246,86199;53,528098
30/05/23 02:00;DK;2779,413017;2580,712152;2303,1;664,148947;4803,73;501,660011;3246,86199;1,608842
30/05/23 01:00;DK;2786,949763;2580,894742;2303,1;868,156318;4803,73;724,174328;3246,86199;0,28818
30/05/23 00:00;DK;2837,868879;2617,289668;2303,1;1006,733116;4803,73;1120,224358;3246,86199;0,310681
29/05/23 23:00;DK;2921,545659;2675,251019;2303,1;1098,928497;4803,73;1404,264713;3246,86199;0,358666
29/05/23 22:00;DK;3027,341689;2759,614813;2303,1;1262,675567;4803,73;1535,711916;3246,86199;0,455678
29/05/23 21:00;DK;3256,321565;2992,569004;2303,1;1305,794868;4803,73;1485,161423;3246,86199;0,457802
29/05/23 20:00;DK;3242,510317;2955,56023;2303,1;1086,545289;4803,73;1654,155276;3246,86199;0,669598
29/05/23 19:00;DK;3613,569867;3372,671905;2303,1;1050,107804;4803,73;1401,393965;3246,86199;35,081706
29/05/23 18:00;DK;3634,242645;3368,773409;2303,1;1097,431974;4803,73;1726,251682;3246,86199;208,021709
29/05/23 17:00;DK;3830,862639;3568,933845;2303,1;994,002228;4803,73;1669,666783;3246,86199;520,760516
29/05/23 16:00;DK;3849,21146;3568,05822;2303,1;732,658474;4803,73;1803,312398;3246,86199;964,903369
29/05/23 15:00;DK;4000,912906;3710,478472;2303,1;246,159047;4803,73;1344,887446;3246,86199;1221,207149
29/05/23 14:00;DK;4074,420711;3815,52369;2303,1;111,86504;4803,73;1204,301061;3246,86199;1662,933578
29/05/23 13:00;DK;4240,948713;3999,084416;2303,1;105,155784;4803,73;867,931474;3246,86199;2035,042085
29/05/23 12:00;DK;4408,912945;4164,096717;2303,1;100,282548;4803,73;821,688018;3246,86199;2236,909856
29/05/23 11:00;DK;4419,169;4166,122134;2303,1;91,498196;4803,73;781,773034;3246,86199;2254,464794
29/05/23 10:00;DK;4295,059471;4038,404112;2303,1;71,89054;4803,73;692,422462;3246,86199;2250,331662
29/05/23 09:00;DK;4149,736989;3912,013854;2303,1;70,035149;4803,73;636,752271;3246,86199;2191,220426
29/05/23 08:00;DK;3867,270367;3636,398135;2303,1;152,612496;4803,73;553,92611;3246,86199;2340,026815
29/05/23 07:00;DK;3650,939832;3406,571091;2303,1;486,729973;4803,73;417,214157;3246,86199;1940,735706
29/05/23 06:00;DK;3339,711625;3107,516404;2303,1;660,602282;4803,73;329,074721;3246,86199;1308,989836
29/05/23 05:00;DK;2999,628061;2801,09391;2303,1;728,722457;4803,73;322,058648;3246,86199;684,021232
29/05/23 04:00;DK;2739,278087;2545,616971;2303,1;606,083121;4803,73;363,657428;3246,86199;304,659305
29/05/23 03:00;DK;2609,847138;2413,207013;2303,1;586,980338;4803,73;453,890939;3246,86199;84,4449
29/05/23 02:00;DK;2606,07029;2409,740544;2303,1;700,108677;4803,73;543,928607;3246,86199;2,469191
29/05/23 01:00;DK;2653,263525;2453,229063;2303,1;812,325432;4803,73;619,919722;3246,86199;0,283405
29/05/23 00:00;DK;2706,339419;2493,073;2303,1;877,847704;4803,73;672,093615;3246,86199;0,334684
28/05/23 23:00;DK;2800,765163;2585,43645;2303,1;917,050653;4803,73;758,674573;3246,86199;0,369107
28/05/23 22:00;DK;2900,950554;2679,700626;2303,1;967,66322;4803,73;857,547214;3246,86199;0,433101
28/05/23 21:00;DK;3110,359678;2843,198693;2303,1;872,02462;4803,73;919,800855;3246,86199;0,475198
28/05/23 20:00;DK;3247,875;3022,681364;2303,1;921,601279;4803,73;987,349396;3246,86199;0,559047
28/05/23 19:00;DK;3320,241952;3084,822437;2303,1;955,544947;4803,73;1100,039837;3246,86199;19,150667
28/05/23 18:00;DK;3325,280061;3068,914126;2303,1;782,803347;4803,73;1453,681693;3246,86199;165,454595
28/05/23 17:00;DK;3790,392576;3554,470388;2303,1;659,230706;4803,73;1610,071722;3246,86199;488,883208
28/05/23 16:00;DK;4018,571157;3781,206896;2303,1;570,881214;4803,73;1646,573808;3246,86199;1014,587371
28/05/23 15:00;DK;3871,012543;3617,202647;2303,1;473,83002;4803,73;1719,964193;3246,86199;1595,322398
28/05/23 14:00;DK;3893,749049;3633,061947;2303,1;37,955214;4803,73;1380,445458;3246,86199;1571,766197
28/05/23 13:00;DK;4025,939307;3799,175639;2303,1;17,949555;4803,73;1067,594545;3246,86199;1749,485606
28/05/23 12:00;DK;4109,489466;3885,266638;2303,1;8,183424;4803,73;991,412141;3246,86199;1750,358534
28/05/23 11:00;DK;4148,218627;3916,389268;2303,1;7,566848;4803,73;939,942212;3246,86199;1744,923466
28/05/23 10:00;DK;4011,025471;3789,206514;2303,1;11,707468;4803,73;936,63313;3246,86199;1813,132362
28/05/23 09:00;DK;3993,169625;3768,979102;2303,1;9,056188;4803,73;916,520507;3246,86199;1779,789344
28/05/23 08:00;DK;3889,585002;3663,066684;2303,1;15,664473;4803,73;848,468199;3246,86199;1963,334807
28/05/23 07:00;DK;3576,665844;3330,843054;2303,1;133,025071;4803,73;872,253966;3246,86199;1644,39641
28/05/23 06:00;DK;3223,324614;3002,304661;2303,1;341,184425;4803,73;809,55812;3246,86199;1106,363177
28/05/23 05:00;DK;2891,771419;2666,061152;2303,1;302,791516;4803,73;636,12212;3246,86199;577,957688
28/05/23 04:00;DK;2631,976046;2434,494258;2303,1;303,186537;4803,73;467,902236;3246,86199;228,237403
28/05/23 03:00;DK;2538,97931;2346,084865;2303,1;330,630814;4803,73;434,215281;3246,86199;46,7255
28/05/23 02:00;DK;2569,579679;2378,202448;2303,1;305,428439;4803,73;361,251334;3246,86199;0,929732
28/05/23 01:00;DK;2623,874352;2433,185668;2303,1;319,658236;4803,73;377,30184;3246,86199;0,295719
28/05/23 00:00;DK;2670,031996;2480,210498;2303,1;323,434668;4803,73;521,865938;3246,86199;0,328447
27/05/23 23:00;DK;2749,316213;2553,530568;2303,1;301,951293;4803,73;690,812203;3246,86199;0,386974
27/05/23 22:00;DK;2867,800271;2673,850352;2303,1;200,59844;4803,73;757,07285;3246,86199;0,448804
27/05/23 21:00;DK;2978,710847;2780,894879;2303,1;155,802413;4803,73;710,603545;3246,86199;0,500277
27/05/23 20:00;DK;3127,726147;2928,046967;2303,1;123,933393;4803,73;535,937179;3246,86199;0,586445
27/05/23 19:00;DK;3169,708022;2972,284677;2303,1;143,484122;4803,73;408,016457;3246,86199;20,856378
27/05/23 18:00;DK;3273,711446;3068,30705;2303,1;163,003876;4803,73;390,486584;3246,86199;162,358398
27/05/23 17:00;DK;3422,727356;3218,272608;2303,1;158,198732;4803,73;436,559047;3246,86199;482,87159
27/05/23 16:00;DK;3631,745445;3415,842063;2303,1;132,752647;4803,73;468,912561;3246,86199;1059,900753
